sample_id	taxon	location	country	plate	well_letter	well_number	latitude	longitude
GH_01		Obuasi	Ghana	3	A	1
GH_02		Obuasi	Ghana	3	A	2
GH_03		Obuasi	Ghana	3	A	3
GH_04		Obuasi	Ghana	3	A	4
GH_05		Obuasi	Ghana	3	A	5
GH_06		Obuasi	Ghana	3	A	6
GH_07		Obuasi	Ghana	3	A	7
GH_08		Obuasi	Ghana	3	A	8
GH_09		Obuasi	Ghana	3	A	9
GH_10		Obuasi	Ghana	3	A	10
GH_11		Obuasi	Ghana	3	A	11
GH_12		Obuasi	Ghana	3	A	12
GH_13		Obuasi	Ghana	3	B	1
GH_14		Obuasi	Ghana	3	B	2
GH_15		Obuasi	Ghana	3	B	3
GH_16		Obuasi	Ghana	3	B	4
GH_17		Obuasi	Ghana	3	B	5
GH_18		Obuasi	Ghana	3	B	6
GH_19		Obuasi	Ghana	3	B	7
GH_20		Obuasi	Ghana	3	B	8
GH_21		Obuasi	Ghana	3	B	9
GH_22		Obuasi	Ghana	3	B	10
GH_23		Obuasi	Ghana	3	B	11
GH_24		Obuasi	Ghana	3	B	12
GH_25		Obuasi	Ghana	3	C	1
GH_26		Obuasi	Ghana	3	C	2
GH_27		Obuasi	Ghana	3	C	3
GH_28		Obuasi	Ghana	3	C	4
GH_29		Obuasi	Ghana	3	C	5
GH_30		Obuasi	Ghana	3	C	6
GH_31		Obuasi	Ghana	3	C	7
GH_32		Obuasi	Ghana	3	C	8
GH_33		Obuasi	Ghana	3	C	9
GH_34		Obuasi	Ghana	3	C	10
GH_35		Obuasi	Ghana	3	C	11
GH_36		Obuasi	Ghana	3	C	12
GH_37		Obuasi	Ghana	3	D	1
GH_38		Obuasi	Ghana	3	D	2
GH_39		Obuasi	Ghana	3	D	3
GH_40_low_vol		Obuasi	Ghana	3	D	4
GH_41		Obuasi	Ghana	3	D	5
GH_42		Obuasi	Ghana	3	D	6
